1: !
84913: 2007-08_Snowboarding_World_Cup
84914: 2007-08_South-West_Indian_Ocean_cyclone_season
84915: 2007-08_South_Pacific_cyclone_season
84916: 2007-08_Southern_Hemisphere_cyclone_season
84917: 2007-08_Southern_Hemisphere_tropical_cyclone_season
84918: 2007-08_Speed_Skating_World_Cup
84919: 2007-08_Speedcar_Series_season
84920: 2007-08_Sri_Lankan_cricket_season
84921: 2007-08_St._Louis_Blues_season
84922: 2007-08_Syracuse_Orange_men's_basketball_team
84923: 2007-08_TBHSL_season
84924: 2007-08_Tampa_Bay_Lightning_season
84925: 2007-08_Texas_A&M_Aggies_basketball_team
84926: 2007-08_Texas_A&M_Aggies_men's_basketball_team
84927: 2007-08_Top_14
84928: 2007-08_Top_14_Final
84929: 2007-08_Top_14_season
84930: 2007-08_Top_League
84931: 2007-08_Top_League_(fifth_season)
84932: 2007-08_Toronto_Maple_Leafs_season
84933: 2007-08_Toronto_Raptors_season
84934: 2007-08_Tour_de_Ski
84935: 2007-08_UCI_Cyclo-cross_World_Cup
84936: 2007-08_UCI_Track_Cycling_World_Cup_Classics
84937: 2007-08_UCLA_Bruins_men's_basketball_team
84938: 2007-08_UEFA_Champions_League
84939: 2007-08_UEFA_Cup
84940: 2007-08_UMBC_Retrievers_men's_basketball_team
84941: 2007-08_UTEP_Miners_men's_basketball_team
84942: 2007-08_United_States_Network_Television_Schedule
84943: 2007-08_United_States_network_television_schedule
84944: 2007-08_Utah_Jazz_season
84945: 2007-08_Valparaiso_Crusaders_men's_basketball_team
84946: 2007-08_Vancouver_Canucks_season
84947: 2007-08_Vanderbilt_Commodores_Men's_Basketball_Team
84948: 2007-08_Vanderbilt_Commodores_men's_basketball_team
84949: 2007-08_Villanova_Wildcats_men's_basketball_team
84950: 2007-08_Virginia_Cavaliers_men's_basketball_team
84951: 2007-08_Virginia_Tech_Hokies_men's_basketball_team
84952: 2007-08_WGA_strike
84953: 2007-08_WHL_season
84954: 2007-08_Wake_Forest_Demon_Deacons_men's_basketball_team
84955: 2007-08_Wake_Forest_men's_basketball_team
84956: 2007-08_Washington_Capitals_season
84957: 2007-08_Washington_State_Cougars_men's_basketball_team
84958: 2007-08_Washington_Wizards_season
84959: 2007-08_West_Virginia_Mountaineers_men's_basketball_team
84960: 2007-08_Western_Hockey_League_season
84961: 2007-08_Western_Michigan_Broncos_men's_basketball_team
84962: 2007-08_Wisconsin_Badgers_men's_basketball_team
84963: 2007-08_World_Bowls_Tour
84964: 2007-08_Writers_Guild_of_America_strike
84965: 2007-08_Wyoming_Cowboys_Basketball
84966: 2007-08_celtics
84967: 2007-08_colorado_avalanche_season
84968: 2007-08_curling_season
84969: 2007-08_in_Argentine_football
84970: 2007-08_in_Belgian_football
84971: 2007-08_in_Cypriot_football
84972: 2007-08_in_Danish_Football
84973: 2007-08_in_Danish_football
84974: 2007-08_in_English_Football
84975: 2007-08_in_English_football
84976: 2007-08_in_Greek_football
84977: 2007-08_in_Hong_Kong_football
84978: 2007-08_in_Israeli_football
84979: 2007-08_in_Italian_football
84980: 2007-08_in_Portuguese_football
84981: 2007-08_in_Scottish_football
84982: 2007-08_in_Turkish_football
84983: 2007-08_in_Venezuelan_football
84984: 2007-08_in_Welsh_Football
84985: 2007-08_in_Welsh_football
84986: 2007-08_in_english_football
84987: 2007-08_montreal_canadiens_season
84988: 2007-08_nhl_season
84989: 2007-08_riots_in_Kenya
84990: 2007-08_texas_a&m
84991: 2007-08_vancouver_canucks_season
84992: 2007-10
84993: 2007-19-02
84994: 2007-2008_ACB_season
84995: 2007-2008_Anjouan_crisis
84996: 2007-2008_Belgian_government_formation
84997: 2007-2008_Belgian_political_crisis
84998: 2007-2008_CBS_News_writers_strike
84999: 2007-2008_CE_Lleida_Bàsquet_season
85000: 2007-2008_Cork_players_strike
85001: 2007-2008_Cross-Country_Skiing_World_Cup
85002: 2007-2008_ECRHA_Regional_Championships
85003: 2007-2008_ENC_First_Division
85004: 2007-2008_European_Nations_Cup_First_Division
85005: 2007-2008_European_Nations_Cup_Second_Division
85006: 2007-2008_European_Nations_Cup_Third_Division
85007: 2007-2008_Florida_Gator's_men's_basketball_team
85008: 2007-2008_GPF
85009: 2007-2008_Grand_Prix_Final
85010: 2007-2008_Grand_Prix_of_Figure_Skating
85011: 2007-2008_Grand_Prix_of_Figure_Skating_Final
85012: 2007-2008_ISU_Grand_Prix_of_Figure_Skating
85013: 2007-2008_ISU_Grand_Prix_of_Figure_Skating_Final
85014: 2007-2008_ISU_Junior_Grand_Prix
85015: 2007-2008_ISU_Junior_Grand_Prix_of_Figure_Skating
85016: 2007-2008_Israel-Gaza_conflict
85017: 2007-2008_JGP
85018: 2007-2008_Japan_Figure_Skating_Championships
85019: 2007-2008_Japan_Junior_Figure_Skating_Championships
85020: 2007-2008_Japanese_Figure_Skating_Championships
85021: 2007-2008_Junior_Grand_Prix
85022: 2007-2008_Junior_Grand_Prix_Final
85023: 2007-2008_Junior_Grand_Prix_season
85024: 2007-2008_Kenyan_crisis
85025: 2007-2008_LEB_Oro_season
85026: 2007-2008_LNBP
85027: 2007-2008_MLB_Free_Agents
85028: 2007-2008_NBA_season
85029: 2007-2008_NHL_Season
85030: 2007-2008_NHL_season
85031: 2007-2008_Oregon_Ducks_basketball_team
85032: 2007-2008_Phoenix_Suns_season
85033: 2007-2008_Pittsburgh_Penguins_season
85034: 2007-2008_Premier_League
85035: 2007-2008_Swedish_Figure_Skating_Championships
85036: 2007-2008_Toronto_Maple_Leafs_season
85037: 2007-2008_UCI_Africa_Tour
85038: 2007-2008_UCI_America_Tour
85039: 2007-2008_UCI_Asia_Tour
85040: 2007-2008_UCI_Cyclo-cross_World_Cup
85041: 2007-2008_UCI_Europe_Tour
85042: 2007-2008_UCI_Oceania_Tour
85043: 2007-2008_UCI_Track_Cycling_World_Cup_Classics
85044: 2007-2008_UEFA_champions_league
85045: 2007-2008_UEFA_cup
85046: 2007-2008_UNCG_Season
85047: 2007-2008_United_States_network_television_schedule_(weekday)
85048: 2007-2008_WGA_Strike
85049: 2007-2008_Writers_Guild_of_America_strike
85050: 2007-2008_Writers_Guild_of_America_strike_timeline
85051: 2007-2008_gpf
85052: 2007-2008_grand_prix_of_figure_skating
85053: 2007-2008_in_Argentine_football
85054: 2007-2008_in_Uruguayan_football
85055: 2007-2008_isu_junior_grand_prix
85056: 2007-2008_jgp
85057: 2007-2008_world_food_price_crisis
85058: 2007-2008_world_food_price_rises
85059: 2007-3-24
85060: 2007-8_NHL_season
85061: 2007-8_Top_League_(fifth_season)
85062: 2007-8_writer_strike
85063: 2007-II_-_Copa_Mustang
85064: 2007-II_Copa_Mustang
85065: 2007-I_-_Copa_Mustang
85066: 2007-I_Copa_Mustang
85067: 2007-present_Ogaden_conflict
85068: 2007-present_Waziristan_conflict
85069: 2007-present_Writers_Guild_of_America_strike
85070: 2007/08_Premier_League
85071: 2007/08_Ski_Jumping_World_Cup
85072: 2007/08_Ski_jumping_World_Cup
85073: 2007/08_UCI_Cyclo-cross_World_Cup
85074: 2007/08_UEFA_Champions_League
85075: 2007/08_UEFA_Champions_League_group_stage
85076: 2007/08_UEFA_Cup
85077: 2007/08_UEFA_Futsal_Cup
85078: 2007/08_in_Israeli_football
85079: 2007/2008_AISL_Season
85080: 2007/2008_Writers_Guild_of_America_strike
85081: 2007/8_German_Rugby_League
85082: 20070_Koichiyuko
85083: 20073_Yumiko
85084: 20074_Laskerschüler
85085: 2007:_(International)_Year_of_the_Dolphin
85086: 2007:_International_Year_of_the_Dolphin
85087: 2007:_Year_of_the_Dolphins
85088: 2007African_Under-17_Championship
85089: 2007CSL
85090: 2007Formula_Renault_EuroCup_Championship
85091: 2007RWC
85092: 2007TU24
85093: 2007WC
85094: 2007WD5
85095: 2007_(Expected_Events)
85096: 2007_(International)_Year_of_the_Dolphin
85097: 2007_-_2008_English_Colts_Club_Knockout_Cup
85098: 2007_1000km_of_Monza
85099: 2007_1000km_of_Nuerburgring
85100: 2007_1000km_of_Nurburgring
85101: 2007_1000km_of_Nürburgring
85102: 2007_1000km_of_Silverstone
85103: 2007_1000km_of_Spa
85104: 2007_1000km_of_Valencia
85105: 2007_12_Hours_of_Sebring
85106: 2007_24_Hours_of_LeMans
85107: 2007_24_Hours_of_Le_Mans
85108: 2007_24_Hours_of_Le_Mans_Official_Result
85109: 2007_3M_Performance_400
85110: 2007_4CC
85111: 2007_4_Nations_Cup
85112: 2007_4cc
85113: 2007_A-League_Pre-Season_Challenge_Cup
85114: 2007_ABA_All-Star_Game
85115: 2007_ABC_Supply_Company_A.J._Foyt_225
85116: 2007_ABN_AMRO_World_Tennis_Tournament
85117: 2007_ABN_AMRO_World_Tennis_Tournament_-_Doubles
85118: 2007_ABN_AMRO_World_Tennis_Tournament_-_Singles
85119: 2007_ACB_Playoffs
85120: 2007_ACC_Baseball_Tournament
85121: 2007_ACC_Championship_Game
85122: 2007_ACC_Championship_game
85123: 2007_ACC_Men's_Basketball_Tournament
85124: 2007_ACC_Tournament
85125: 2007_AD
85126: 2007_ADAC_Procar-Serie_Season
85127: 2007_AFC_Asian_Cup
85128: 2007_AFC_Asian_Cup_Squads
85129: 2007_AFC_Asian_Cup_qualification
85130: 2007_AFC_Asian_Cup_qualifying
85131: 2007_AFC_Asian_Cup_squads
85132: 2007_AFC_Champions_League
85133: 2007_AFC_Cup
85134: 2007_AFF_Football_Championship
85135: 2007_AFL_Army_Award
85136: 2007_AFL_Draft
85137: 2007_AFL_Finals_Series
85138: 2007_AFL_Goal_of_the_Year
85139: 2007_AFL_Grand_Final
85140: 2007_AFL_Mark_of_the_Year
85141: 2007_AFL_National_Under_18_Championships
85142: 2007_AFL_Pre-Season
85143: 2007_AFL_Premiership
85144: 2007_AFL_Rising_Star
85145: 2007_AFL_Rising_Star_award
85146: 2007_AFL_Season
85147: 2007_AFL_Season_-_Hawthorn_Hawks
85148: 2007_AFL_Women's_National_Championships
85149: 2007_AFL_Womens_National_Championships
85150: 2007_AFL_finals_series
85151: 2007_AFL_season
85152: 2007_AFL_season,_Round_2
85153: 2007_AFL_season_results
85154: 2007_AHS
85155: 2007_AIG_Japan_Open_Tennis_Championships
85156: 2007_AIG_Japan_Open_Tennis_Championships_-_Men's_Doubles
85157: 2007_AIG_Japan_Open_Tennis_Championships_-_Men's_Singles
85158: 2007_AIG_Japan_Open_Tennis_Championships_-_Women's_Doubles
85159: 2007_AIG_Japan_Open_Tennis_Championships_-_Women's_Singles
85160: 2007_AIHL_season
85161: 2007_AISL_season
85162: 2007_ALCS
85163: 2007_ALDS
85164: 2007_ALDS_bug_incident
85165: 2007_ALMA_Awards
85166: 2007_ALMS_Grand_Prix_of_Long_Beach
85167: 2007_AMA
85168: 2007_AMNRL_Season_Results
85169: 2007_AMNRL_season
85170: 2007_AMNRL_season_results
85171: 2007_ANZ_Cup
85172: 2007_ASB_Classic
85173: 2007_ASEAN_Football_Championship
85174: 2007_ASEAN_Football_Championship_squads
85175: 2007_ASEAN_Football_Federation_Championship
85176: 2007_ASP_World_Tour
85177: 2007_ASTRA_Awards
85178: 2007_AS_Roma-Manchester_United_conflict
85179: 2007_ATP_Buenos_Aires
85180: 2007_ATP_Buenos_Aires_-_Singles
85181: 2007_ATP_Masters_Series
85182: 2007_ATP_Nottingham
85183: 2007_ATP_Tour
85184: 2007_Aaron's_499
85185: 2007_Abierto_Mexicano_TELCEL
85186: 2007_Abierto_Mexicano_Telcel
85187: 2007_Abierto_Mexicano_Telcel_-_Men's_Doubles
85188: 2007_Abierto_Mexicano_Telcel_-_Men's_Singles
85189: 2007_Abierto_Mexicano_Telcel_-_Singles
85190: 2007_Abierto_Mexicano_Telcel_-_Women's_Singles
85191: 2007_Abu_Dhabi_Series
85192: 2007_Academy_Awards
85193: 2007_Acropolis_Rally
85194: 2007_Acropolis_Rally_Greece
85195: 2007_Acura_Classic
85196: 2007_Acura_Classic_-_Singles
85197: 2007_Acura_Classic_-_Women's_Singles
85198: 2007_Acura_Sports_Car_Challenge_of_Mid-Ohio
85199: 2007_Adelaide_500
85200: 2007_Adelaide_Sevens
85201: 2007_Africa-EU_Summit
85202: 2007_Africa_Cup
85203: 2007_Africa_Floods
85204: 2007_Africa_One_Antonov_An-26_crash
85205: 2007_African_Championship
85206: 2007_African_Championships
85207: 2007_African_Modern_Pentathlon_Championship
85208: 2007_African_Olympic_Field_Hockey_Qualifier
85209: 2007_African_Olympic_Qualifier
85210: 2007_African_Under-17_Championship
85211: 2007_African_Under-17_Championship_Qualification
85212: 2007_African_Youth_Championship
85213: 2007_African_flood_crisis
85214: 2007_African_floods
85215: 2007_Afro-Asia_Cup
85216: 2007_Agri_earthquake
85217: 2007_Air_Force_Falcons_football_team
85218: 2007_Air_Mauritania_hijacking
85219: 2007_Air_Mauritanie_hijacking
85220: 2007_Air_Moorea_DHC-6_Twin_Otter_crash
85221: 2007_Air_Moorea_de_Havilland_Canada_DHC-6_Twin_Otter_crash
85222: 2007_Air_New_Zealand_Cup
85223: 2007_Aisén_Fjord_earthquake
85224: 2007_Al-Khilani_Mosque_bombing
85225: 2007_Al_Amarah_bombings
85226: 2007_Al_Hillah_bombings
85227: 2007_Alabama_Crimson_Tide_football_season
85228: 2007_Alabama_Crimson_Tide_football_team
85229: 2007_Alabama_Football
85230: 2007_Alamo_Bowl
85231: 2007_Algiers_bombing
85232: 2007_Algiers_bombings
85233: 2007_All-Africa_Games
85234: 2007_All-African_Games
85235: 2007_All-Australian_Team
85236: 2007_All-Ireland_Senior_Hurling_Championship_Final
85237: 2007_All-Pro_Team
85238: 2007_All_England_Open_Badminton_Championship
85239: 2007_All_England_Open_Badminton_Championships
85240: 2007_All_England_Super_Series
85241: 2007_All_Golds_Celebrations
85242: 2007_All_Golds_Tour
85243: 2007_Allianz_Suisse_Open_Gstaad
85244: 2007_Allianz_Suisse_Open_Gstaad_-_Singles
85245: 2007_Allstate_400_at_The_Brickyard
85246: 2007_Allstate_400_at_the_Brickyard
85247: 2007_Alpine_Ski_World_Championships
85248: 2007_Alpine_Skiing_World_Championships
85249: 2007_Alpine_Skiing_World_Cup
85250: 2007_Alpine_Skiing_world_Championships
85251: 2007_Alpine_World_Skiing_Championships
85252: 2007_Amendment_to_the_Kazakhstani_Constitution
85253: 2007_America's_Cup
85254: 2007_America_East_Men's_Basketball_Tournament
85255: 2007_American_Grand_Prix
85256: 2007_American_Indoor_Football_Association_season
85257: 2007_American_Le_Mans_Series_season
85258: 2007_American_League_Championship_Series
85259: 2007_American_League_Division_Series
85260: 2007_American_pet_food_recall
85261: 2007_Americas_League
85262: 2007_America’s_Cup
85263: 2007_Amilcar_Cabral_Cup
85264: 2007_Amirli_bombing
85265: 2007_Amstel_Gold_Race
85266: 2007_Amsterdam_Admirals_season
85267: 2007_Amílcar_Cabral_Cup
85268: 2007_Anaheim_Classic
85269: 2007_Andreanof_Islands_earthquake
85270: 2007_Ankara_Explosion
85271: 2007_Ankara_attack
85272: 2007_Ankara_bombing
85273: 2007_Ankara_suicide_bombing
85274: 2007_Antalya_Golden_Orange_Film_Festival
85275: 2007_Anti-Terror_Raids_in_New_Zealand
85276: 2007_Antofagasta_earthquake
85277: 2007_Appalachian_State_Mountaineers_football_team
85278: 2007_Appalachian_State_vs._Michigan_football_game
85279: 2007_Arab_League_summit
85280: 2007_Arch_Madness
85281: 2007_Arena_Football_League_season
85282: 2007_Argentine_Presidential_Election
85283: 2007_Arizona_Cardinals_season
85284: 2007_Arizona_Derby_Dames_Season
85285: 2007_Arizona_Diamondbacks_season
85286: 2007_Arizona_Diamondbacks_season_game_log
85287: 2007_Arizona_Rattlers_season
85288: 2007_Arizona_State_Sun_Devils_football_team
85289: 2007_Arizona_Sting_season
85290: 2007_Arkansas_Razorbacks_football_team
85291: 2007_Armed_Forces_Bowl
85292: 2007_Arthur_Ashe_Kids_Day
85293: 2007_Asean_Football_Championship
85294: 2007_Asia_Series
85295: 2007_Asian_Badminton_Championships
85296: 2007_Asian_Baseball_Championship
85297: 2007_Asian_Baseball_Championships
85298: 2007_Asian_Champions_League
85299: 2007_Asian_Championship
85300: 2007_Asian_Championships
85301: 2007_Asian_Championships_in_Athletics
85302: 2007_Asian_Continental_Championships
85303: 2007_Asian_Cup
85304: 2007_Asian_Indoor_Games
85305: 2007_Asian_Judo_Championships
85306: 2007_Asian_Men's_Club_Volleyball_Championship
85307: 2007_Asian_Men’s_Club_Volleyball_Championship
85308: 2007_Asian_Nations_Cup
85309: 2007_Asian_Tour
85310: 2007_Asian_Winter_Games
85311: 2007_Asian_heat_wave
85312: 2007_Assassination_of_the_mayor_of_Nagasaki
85313: 2007_Assen_Superbike_World_Championship_Round
85314: 2007_Assen_Superbike_World_Championship_round
85315: 2007_Assen_World_Superbike
85316: 2007_Atherstone_Fire_Disaster
85317: 2007_Atherstone_fire
85318: 2007_Atherstone_fire_disaster
85319: 2007_Athletics_World_Championships
85320: 2007_Atlanta_Braves_season
85321: 2007_Atlanta_Braves_season_game_log
85322: 2007_Atlanta_Falcons_season
85323: 2007_Atlanta_I-75_Charter_Bus_Accident
85324: 2007_Atlantic_10_Men's_Basketball_Tournament
85325: 2007_Atlantic_Hurricane_Season
85326: 2007_Atlantic_Hurricane_season
85327: 2007_Atlantic_hurricane_season
85328: 2007_Atlasjet_plane_crash
85329: 2007_Attempted_London_Car_Bombings
85330: 2007_Auburn_Tigers_football_team
85331: 2007_Austin_Wranglers_season
85332: 2007_Australia_Sevens
85333: 2007_Australian_Carrera_Cup_Championship
85334: 2007_Australian_Drivers'_Championship
85335: 2007_Australian_Equine_influenza_outbreak
85336: 2007_Australian_Federal_Election
85337: 2007_Australian_Federal_Election_pamphlet_hoax
85338: 2007_Australian_Federal_Election_pamphlet_scandal
85339: 2007_Australian_GT_Championship
85340: 2007_Australian_GT_Championship_season
85341: 2007_Australian_Grand_Prix
85342: 2007_Australian_Hunter_Region_&_Central_Coast_Storms
85343: 2007_Australian_June_Long_Weekend_Storms
85344: 2007_Australian_Open
85345: 2007_Australian_Open_-_Boys'_Singles
85346: 2007_Australian_Open_-_Girls'_Singles
85347: 2007_Australian_Open_-_Men's_Doubles
85348: 2007_Australian_Open_-_Men's_Singles
85349: 2007_Australian_Open_-_Men's_Wheelchair_Singles
85350: 2007_Australian_Open_-_Mixed_Doubles
85351: 2007_Australian_Open_-_Wheelchair_Men's_Singles
85352: 2007_Australian_Open_-_Women's_Doubles
85353: 2007_Australian_Open_-_Women's_Singles
85354: 2007_Australian_Rugby_Championship
85355: 2007_Australian_Sports_Sedan_Championship
85356: 2007_Australian_Sports_Sedan_Series
85357: 2007_Australian_Superkart_Championship
85358: 2007_Australian_Tour_Schedule
85359: 2007_Australian_Youth_Olympic_Festival
85360: 2007_Australian_equine_influenza_outbreak
85361: 2007_Australian_federal_election
85362: 2007_Australian_football_code_crowds
85363: 2007_Australian_incumbents
85364: 2007_Australian_motorcycle_Grand_Prix
85365: 2007_Australian_network_television_schedule
85366: 2007_Australian_television_schedule
85367: 2007_Austrian_Open
85368: 2007_Austrian_Open_(tennis)
85369: 2007_Austrian_Open_(tennis)_-_Singles
85370: 2007_Austrian_Open_-_Singles
85371: 2007_Autism_Speaks_400_presented_by_Visa
85372: 2007_Auto_Club_500
85373: 2007_Autumn_internationals
85374: 2007_Aysen_Fjord_earthquake
85375: 2007_Aysen_Fjord_earthquakes
85376: 2007_Aysen_earthquake
85377: 2007_Ağrı_earthquake
85378: 2007_BA-CA-TennisTrophy
85379: 2007_BA-CA-TennisTrophy_-_Doubles
85380: 2007_BA-CA-TennisTrophy_-_Singles
85381: 2007_BA-CA_Tennis_Trophy
85382: 2007_BA-CA_Tennis_Trophy_-_Singles
85383: 2007_BCR_Open_Romania
85384: 2007_BCR_Open_Romania_-_Doubles
85385: 2007_BCR_Open_Romania_-_Singles
85386: 2007_BCS_Championship_Game
85387: 2007_BCS_National_Championship_Game
85388: 2007_BCS_computer_rankings
85389: 2007_BC_Lions_season
85390: 2007_BDO_Classic_Canadian_Open_of_Curling
85391: 2007_BDO_Classic_Canadian_Open_of_Curling_(December)
85392: 2007_BDO_World_Darts_Championship
85393: 2007_BMW_Open
85394: 2007_BMW_Open_-_Singles
85395: 2007_BNP_Paribas_Masters
85396: 2007_BRIT_Awards
85397: 2007_BTCC_season
85398: 2007_BWF_Grand_Prix_Gold_and_Grand_Prix
85399: 2007_BWF_Super_Series
85400: 2007_BWF_World_Championships
85401: 2007_BWF_World_Championships_-_Men's_Doubles
85402: 2007_BWF_World_Championships_-_Men's_Singles
85403: 2007_BWF_World_Championships_-_Mixed_Doubles
85404: 2007_BWF_World_Championships_-_Women's_Doubles
