100001: 264_Libussa
186792: Aberdeen,_SD_Micropolitan_Statistical_Area
186793: Aberdeen,_SD_mSA
186794: Aberdeen,_SD_micropolitan_area
186795: Aberdeen,_SD_micropolitan_statistical_area
186796: Aberdeen,_SD_µSA
186797: Aberdeen,_SD_μSA
186798: Aberdeen,_Saskatchewan
186799: Aberdeen,_Scotland
186800: Aberdeen,_Sierra_Leone
186801: Aberdeen,_South_(UK_Parliament_constituency)
186802: Aberdeen,_South_Africa
186803: Aberdeen,_South_Dakota
186804: Aberdeen,_South_Dakota_Micropolitan_Area
186805: Aberdeen,_South_Dakota_Micropolitan_Statistical_Area
186806: Aberdeen,_South_Dakota_micropolitan_area
186807: Aberdeen,_South_Dakota_micropolitan_statistical_area
186808: Aberdeen,_Sri_Lanka
186809: Aberdeen,_The_Diocese_of
186810: Aberdeen,_Thompson-Nicola_Regional_District,_British_Columbia
186811: Aberdeen,_University_of
186812: Aberdeen,_WA
186813: Aberdeen,_WA_mSA
186814: Aberdeen,_WA_µSA
186815: Aberdeen,_WA_μSA
186816: Aberdeen,_Wa
186817: Aberdeen,_Washington
186818: Aberdeen,_West_Virginia
186819: Aberdeen,_md
186820: Aberdeen-Angus
186821: Aberdeen-Inverness_Line
186822: Aberdeen-Matawan_(NJT_station)
186823: Aberdeen/Bayshore_Celtics
186824: AberdeenSouthDakota
186825: Aberdeen_&_Rockfish_Railroad
186826: Aberdeen_(Amtrak_station)
186827: Aberdeen_(Australia)
186828: Aberdeen_(Hong_Kong)
186829: Aberdeen_(Kamloops)
186830: Aberdeen_(MARC_station)
186831: Aberdeen_(MD)
186832: Aberdeen_(NC)
186833: Aberdeen_(UK_Parliament_constituency)
186834: Aberdeen_(WA)
186835: Aberdeen_(band)
186836: Aberdeen_(disambiguation)
186837: Aberdeen_(district)
186838: Aberdeen_(film)
186839: Aberdeen_(movie)
186840: Aberdeen_Academy
186841: Aberdeen_Act
186842: Aberdeen_Act_1845
186843: Aberdeen_Airport
186844: Aberdeen_Airport_(disambiguation)
186845: Aberdeen_Alternative_Festival
186846: Aberdeen_American_News
186847: Aberdeen_Angus
186848: Aberdeen_Angus_Steak_House
186849: Aberdeen_Angus_Steak_Houses
186850: Aberdeen_Angus_Steakhouse
186851: Aberdeen_Angus_cattle
186852: Aberdeen_Arena
186853: Aberdeen_Arsenal
186854: Aberdeen_Art_Gallery
186855: Aberdeen_Arts_Centre
186856: Aberdeen_Asset_Management
186857: Aberdeen_Asset_Management_plc
186858: Aberdeen_Avenue_(Hamilton,_Ontario)
186859: Aberdeen_Bay
186860: Aberdeen_Beach
186861: Aberdeen_Beach_Esplanade
186862: Aberdeen_Beach_and_Queens_Links
186863: Aberdeen_Bestiary
186864: Aberdeen_Bon_Accord
186865: Aberdeen_Breviary
186866: Aberdeen_Burghs
186867: Aberdeen_Burghs_(British_Parliament_constituency)
186868: Aberdeen_Burghs_(UK_Parliament_constituency)
186869: Aberdeen_Business_School
186870: Aberdeen_Bypass
186871: Aberdeen_Castle
186872: Aberdeen_Cathedral
186873: Aberdeen_Cathedral_(disambiguation)
186874: Aberdeen_Center
186875: Aberdeen_Central
186876: Aberdeen_Central_(Scottish_Parliament_constituency)
186877: Aberdeen_Central_(UK_Parliament_constituency)
186878: Aberdeen_Centre
186879: Aberdeen_Channel
186880: Aberdeen_Chronograph
186881: Aberdeen_Citizen
186882: Aberdeen_City
186883: Aberdeen_City_(band)
186884: Aberdeen_City_(council_area)
186885: Aberdeen_City_Council
186886: Aberdeen_City_Council_election,_2007
186887: Aberdeen_City_council_area
186888: Aberdeen_College
186889: Aberdeen_Corporation_Tramways
186890: Aberdeen_Corporation_Transport
186891: Aberdeen_Council_election,_2007
186892: Aberdeen_Country_Park
186893: Aberdeen_Crossrail
186894: Aberdeen_Cultural_Centre
186895: Aberdeen_Cup
186896: Aberdeen_Diocese
186897: Aberdeen_District_Council
186898: Aberdeen_District_of_Burghs
186899: Aberdeen_District_of_Burghs_(UK_Parliament_constituency)
186900: Aberdeen_Dyce_Airport
186901: Aberdeen_Elementary_School
186902: Aberdeen_Exhibition_and_Conference_Centre
186903: Aberdeen_F.C
186904: Aberdeen_F.C.
186905: Aberdeen_F.C._(1881)
186906: Aberdeen_F.C._Seasons
186907: Aberdeen_F.C._in_Europe
186908: Aberdeen_F.C._managers
186909: Aberdeen_F.C._records
186910: Aberdeen_F.C._season_2001-02
186911: Aberdeen_F.C._season_2006-07
186912: Aberdeen_F.C._season_2007-08
186913: Aberdeen_F.C._season_2007/08
186914: Aberdeen_F.C._season_2008-09
186915: Aberdeen_F.C._seasons
186916: Aberdeen_F._C.
186917: Aberdeen_F._C._(1881)
186918: Aberdeen_F._C._season_2007-08
186919: Aberdeen_F._C._seasons
186920: Aberdeen_FC
186921: Aberdeen_FC_(1881)
186922: Aberdeen_FC_season_2007-08
186923: Aberdeen_FC_seasons
186924: Aberdeen_F_C
186925: Aberdeen_F_C_(1881)
186926: Aberdeen_F_C_season_2007-08
186927: Aberdeen_F_C_seasons
186928: Aberdeen_Ferryhill_railway_station
186929: Aberdeen_Football_Club
186930: Aberdeen_GSFP_RFC
186931: Aberdeen_Gardens
186932: Aberdeen_Gardens,_WA
186933: Aberdeen_Gardens,_Washington
186934: Aberdeen_Gardens_(Hampton,_Virginia)
186935: Aberdeen_Grammar
186936: Aberdeen_Grammar_School
186937: Aberdeen_Group
186938: Aberdeen_Guild_Street_railway_station
186939: Aberdeen_Harbor,_Hong_Kong
186940: Aberdeen_Harbour
186941: Aberdeen_Harbour,_Hong_Kong
186942: Aberdeen_Harbourside_Park
186943: Aberdeen_High_School
186944: Aberdeen_High_School_(Aberdeen,_Idaho)
186945: Aberdeen_High_School_(Aberdeen,_MD)
186946: Aberdeen_High_School_(Aberdeen,_Maryland)
186947: Aberdeen_High_School_(Aberdeen,_Washington)
186948: Aberdeen_High_School_(Idaho)
186949: Aberdeen_High_School_(Maryland)
186950: Aberdeen_High_School_(Washington)
186951: Aberdeen_High_School_for_Girls
186952: Aberdeen_Hospital
186953: Aberdeen_Hospital,_New_Glasgow,_Nova_Scotia
186954: Aberdeen_Independent
186955: Aberdeen_International_Airport
186956: Aberdeen_International_Football_Festival
186957: Aberdeen_International_Youth_Festival
186958: Aberdeen_IronBirds
186959: Aberdeen_Island
186960: Aberdeen_Joint_railway_station
186961: Aberdeen_Journal
186962: Aberdeen_Journals
186963: Aberdeen_Junction
186964: Aberdeen_Junction,_MS
186965: Aberdeen_Junction,_Mississippi
186966: Aberdeen_Kittybrewster_railway_station
186967: Aberdeen_Lake
186968: Aberdeen_Lake_(Canada)
186969: Aberdeen_Lake_(Mississippi)
186970: Aberdeen_Lake_(Nunavut)
186971: Aberdeen_Lake_(United_States)
186972: Aberdeen_Line
186973: Aberdeen_Lock_and_Dam
186974: Aberdeen_Maritime_Museum
186975: Aberdeen_Maternity_Hospital
186976: Aberdeen_Medical_School
186977: Aberdeen_Medico-Chirurgical_Society
186978: Aberdeen_Micropolitan_Statistical_Area
186979: Aberdeen_Ministry
186980: Aberdeen_Mound
186981: Aberdeen_Mound_(Brown_County,_Ohio)
186982: Aberdeen_Music_Hall
186983: Aberdeen_No._373,_Saskatchewan
186984: Aberdeen_North
186985: Aberdeen_North_(Scottish_Parliament_constituency)
186986: Aberdeen_North_(UK_Parliament_constituency)
186987: Aberdeen_North_(disambiguation)
186988: Aberdeen_Oilcats
186989: Aberdeen_Pavilion
186990: Aberdeen_Performing_Arts
186991: Aberdeen_Pheasants
186992: Aberdeen_Police_Department
186993: Aberdeen_Police_Department_(Maryland)
186994: Aberdeen_Praya_Road
186995: Aberdeen_Press_and_Journal
186996: Aberdeen_Promenade
186997: Aberdeen_Proving_Ground
186998: Aberdeen_Proving_Ground,_MD
186999: Aberdeen_Proving_Ground,_Maryland
187000: Aberdeen_Proving_Grounds
187001: Aberdeen_Public_School
187002: Aberdeen_Radio
187003: Aberdeen_Railway
187004: Aberdeen_Railway_Co._v._Blaikie_Brothers
187005: Aberdeen_Regional_Airport
187006: Aberdeen_Regional_Hospital
187007: Aberdeen_Research_Consortium
187008: Aberdeen_Reservoirs
187009: Aberdeen_Royal_Infirmary
187010: Aberdeen_School
187011: Aberdeen_School_District
187012: Aberdeen_School_District_(Mississippi)
187013: Aberdeen_School_District_(Washington)
187014: Aberdeen_Scotland
187015: Aberdeen_South
187016: Aberdeen_South_(Scottish_Parliament_constituency)
187017: Aberdeen_South_(UK_Parliament_constituency)
187018: Aberdeen_South_(disambiguation)
187019: Aberdeen_Sports_Ground
187020: Aberdeen_Station
187021: Aberdeen_Station_(MTR)
187022: Aberdeen_Station_(Richmond)
187023: Aberdeen_Station_(TransLink)
187024: Aberdeen_Steak_House
187025: Aberdeen_Steak_Houses
187026: Aberdeen_Street
187027: Aberdeen_Tank_Museum
187028: Aberdeen_Terrier
187029: Aberdeen_Township,_Brown_County,_South_Dakota
187030: Aberdeen_Township,_Monmouth_County,_New_Jersey
187031: Aberdeen_Township,_NJ
187032: Aberdeen_Township,_New_Jersey
187033: Aberdeen_Township,_South_Dakota
187034: Aberdeen_Tunnel
187035: Aberdeen_Tunnel_Underground_Laboratory
187036: Aberdeen_UOTC
187037: Aberdeen_Uni
187038: Aberdeen_Universities_Officer_Training_Corps
187039: Aberdeen_University
187040: Aberdeen_University_Concert_Band
187041: Aberdeen_University_Debater
187042: Aberdeen_University_Mens_Hockey_club
187043: Aberdeen_University_Shinty_Club
187044: Aberdeen_University_Sport_and_Recreation
187045: Aberdeen_University_Sports_Union
187046: Aberdeen_University_Sports_Union_(AUSU)
187047: Aberdeen_University_Students'_Association
187048: Aberdeen_Waterloo_railway_station
187049: Aberdeen_Western_Peripheral_Route
187050: Aberdeen_Western_Peripherial_Route
187051: Aberdeen_airport
187052: Aberdeen_alternative_festival
187053: Aberdeen_and_Asheboro_Railroad
187054: Aberdeen_and_Kincardine_Central
187055: Aberdeen_and_Kincardine_Central_(UK_Parliament_constituency)
187056: Aberdeen_and_Kincardine_East
187057: Aberdeen_and_Kincardine_East_(UK_Parliament_constituency)
187058: Aberdeen_and_Kincardine_Eastern_(UK_Parliament_constituency)
187059: Aberdeen_and_Rockfish_Railroad
187060: Aberdeen_and_Temair
187061: Aberdeen_city
187062: Aberdeen_depot
187063: Aberdeen_doctors
187064: Aberdeen_exhibition_and_conference_centre
187065: Aberdeen_fc
187066: Aberdeen_group
187067: Aberdeen_hospital
187068: Aberdeen_international_airport
187069: Aberdeen_international_youth_festival
187070: Aberdeen_lake_(mississippi)
187071: Aberdeen_lake_(nunavut)
187072: Aberdeen_micropolitan_area
187073: Aberdeen_micropolitan_statistical_area
187074: Aberdeen_railway_station
187075: Aberdeen_railway_station,_New_South_Wales
187076: Aberdeen_railway_station_(disambiguation)
187077: Aberdeen_roll
187078: Aberdeen_rowie
187079: Aberdeen_scandal
187080: Aberdeen_station
187081: Aberdeen_to_Inverness_Line
187082: Aberdeen_train_station
187083: Aberdeen_university
187084: Aberdeen_university_hockey_club
187085: Aberdeen_μSA
187086: Aberdeenshire
187087: Aberdeenshire,_Scotland
187088: Aberdeenshire/Aberdeenshire1911
187089: Aberdeenshire_(UK_Parliament_constituency)
187090: Aberdeenshire_(council_area)
187091: Aberdeenshire_(disambiguation)
187092: Aberdeenshire_(historic)
187093: Aberdeenshire_(lieutenancy_area)
187094: Aberdeenshire_(traditional)
187095: Aberdeenshire_(unitary)
187096: Aberdeenshire_(unitary_authority_area)
187097: Aberdeenshire_Canal
187098: Aberdeenshire_Central_(UK_Parliament_constituency)
187099: Aberdeenshire_Council
187100: Aberdeenshire_Council_election,_2007
187101: Aberdeenshire_Cricket_Association
187102: Aberdeenshire_Cup
187103: Aberdeenshire_East
187104: Aberdeenshire_East_(UK_Parliament_constituency)
187105: Aberdeenshire_Eastern
187106: Aberdeenshire_Eastern(UK_Parliament_constituency)
187107: Aberdeenshire_Eastern_(UK_Parliament_constituency)
187108: Aberdeenshire_West
187109: Aberdeenshire_West_(UK_Parliament_constituency)
187110: Aberdeenshire_West_and_Kincardine_(UK_Parliament_constituency)
187111: Aberdeenshire_Western
187112: Aberdeenshire_Western_(UK_Parliament_constituency)
187113: Aberdeenshire_council_area
187114: Aberdeenshire_roll
187115: Aberdeenshire_rowie
187116: Aberdesach
187117: Aberdevine
187118: Aberdonia
187119: Aberdonia_(yacht)
187120: Aberdonian
187121: Aberdour
187122: Aberdour_Castle
187123: Aberdour_School
187124: Aberdour_Shinty_Club
187125: Aberdour_railway_station
187126: Aberdour_station
187127: Aberdour_train_station
187128: Aberdovey
187129: Aberdovey,_Gwynedd
187130: Aberdovey_(Wales)
187131: Aberdovey_Harbour_railway_station
187132: Aberdovey_railway_station
187133: Aberdovey_station
187134: Aberdovey_train_station
187135: Aberdulais
187136: Aberdulais_Falls
187137: Aberdyfi
187138: Aberdyfi_Castle
187139: Aberdylais_Halt_railway_station
187140: Aberdylais_railway_station
187141: Abere
187142: Aberedw
187143: Aberedw,_Powys
187144: Aberedw_Castle
187145: Aberedw_railway_station
187146: Abereiddi
187147: Abereiddy
187148: Abererch
187149: Abererch_Halt_railway_station
187150: Abererch_railway_station
187151: Abererch_station
187152: Abererch_train_station
187153: Aberewa
187154: Aberfan
187155: Aberfan_Disaster
187156: Aberfan_disaster
187157: Aberfan_disaster_inquiry
187158: Aberfan_for_Merthyr_Vale_railway_station
187159: Aberfan_railway_station
187160: Aberfeldie
187161: Aberfeldie,_Victoria
187162: Aberfeldie_Football_Club
187163: Aberfeldy
187164: Aberfeldy,_Ontario
187165: Aberfeldy,_Perth_and_Kinross
187166: Aberfeldy,_Perthshire
187167: Aberfeldy,_Scotland
187168: Aberfeldy,_Victoria
187169: Aberfeldy_(band)
187170: Aberfeldy_(disambiguation)
187171: Aberfeldy_(whisky)
187172: Aberfeldy_(whisky_distillery)
187173: Aberfeldy_Distillery
187174: Aberfeldy_Single_Malt
187175: Aberfeldy_railway_station
187176: Aberffraw
187177: Aberffraw,_Anglesey
187178: Aberffraw_(cantref)
187179: Aberffraw_Dynasty
187180: Aberffrwd
187181: Aberffrwd,_Ceredigion
187182: Aberffrwd,_Monmouthshire
187183: Aberffrwd_railway_station
187184: Aberflyarff
187185: Aberford
187186: Aberford,_West_Yorkshire
187187: Aberford_Dykes
187188: Aberforth
187189: Aberforth_Dumbledore
187190: Aberforth_Smaller_Companies_Trust
187191: Aberfoyle
187192: Aberfoyle,_Co._Londonderry
187193: Aberfoyle,_County_Londonderry
187194: Aberfoyle,_Ontario
187195: Aberfoyle,_Scotland
187196: Aberfoyle,_Stirling
187197: Aberfoyle_Hub_Primary_School
187198: Aberfoyle_Park
187199: Aberfoyle_Park,_South_Australia
187200: Aberfoyle_Park_High_School
187201: Aberfoyle_railway_station
187202: Aberg
187203: Abergarwed
187204: Abergasilus
187205: Abergasilus_amplexus
187206: Abergavenney
187207: Abergavenny
187208: Abergavenny,_Monmouthshire
187209: Abergavenny_(hundred)
187210: Abergavenny_Brecon_Road_railway_station
187211: Abergavenny_Castle
187212: Abergavenny_Junction_railway_station
187213: Abergavenny_Monmouth_Road_railway_station
187214: Abergavenny_Museum
187215: Abergavenny_RFC
187216: Abergavenny_Thursdays_F.C.
187217: Abergavenny_Thursdays_F._C.
187218: Abergavenny_Thursdays_FC
187219: Abergavenny_Thursdays_F_C
187220: Abergavenny_railway_station
187221: Abergavenny_station
187222: Abergavenny_train_station
187223: Abergaveny
187224: Abergel
187225: Abergele
187226: Abergele,_Conwy
187227: Abergele_&_Pensarn_railway_station
187228: Abergele_&_Pensarn_station
187229: Abergele_&_Pensarn_train_station
187230: Abergele_(woreda)
187231: Abergele_Hospital
187232: Abergele_Train_Disaster
187233: Abergele_and_Pensarn_railway_station
187234: Abergele_and_Pensarn_station
187235: Abergele_and_Pensarn_train_station
187236: Abergele_rail_accident
187237: Abergele_rail_disaster
187238: Abergele_railway_station
187239: Abergele_station
187240: Abergele_train_disaster
187241: Abergele_train_station
187242: Abergement-la-Ronce
187243: Abergement-le-Grand
187244: Abergement-le-Petit
187245: Abergement-les-Thesy
187246: Abergement-lès-Thésy
187247: Abergil
187248: Abergil_Crime_Family
187249: Abergil_crime_family
187250: Aberglaslyn
187251: Aberglaslyn_Pass
187252: Aberglasney
187253: Aberglynolwyn
187254: Abergorlech
187255: Abergwaun
187256: Abergwesyn
187257: Abergwili
187258: Abergwili,_Carmarthenshire
187259: Abergwili_railway_station
187260: Abergwilli_railway_station
187261: Abergwydol
187262: Abergwynfi
187263: Abergwynfi_railway_station
187264: Abergwyngregyn
187265: Abergynolwyn
187266: Abergynolwyn_railway_station
187267: Aberhafesp
187268: Aberhafesp,_Powys
187269: Aberhai
187270: Aberham_lincoln
187271: Aberhart
187272: Aberhart,_William
187273: Aberhill
187274: Aberhonddu
187275: Aberhosan
187276: Aberic_acid
187277: Aberin
187278: Aberjona_River
187279: Aberkenfig
187280: Aberlady
187281: Aberlady,_Gullane_and_North_Berwick_Railway
187282: Aberlady_Bay
187283: Aberlady_railway_station
187284: Aberle,_Moritz_von
187285: Aberlemno
187286: Aberlemno,_Angus
187287: Aberlerry
187288: Aberllefenni
187289: Aberllefenni_Slate_Quarry
187290: Aberllynfi
187291: Aberlour
187292: Aberlour_Distillery
187293: Aberlour_Single_Malt
187294: Aberlour_railway_station
187295: Abermagwr
187296: Abermaw
187297: Abermaw_railway_station
187298: Abermenai
187299: Abermenai_Point
187300: Abermenai_point
187301: Abermorddu
187302: Abermud
187303: Abermule
187304: Abermule_rail_accident
187305: Abermule_railway_station
187306: Abermule_train_collision
187307: Abernant
187308: Abernant,_Aberdare
187309: Abernant,_Carmarthenshire
187310: Abernant,_Powys
187311: Abernant,_Rhondda_Cynon_Taf
187312: Abernant,_Rhondda_Cynon_Taff
187313: Abernant_(horse)
187314: Abernant_Stakes
187315: Abernant_railway_station
187316: Abernathy
187317: Abernathy,_Ralph
187318: Abernathy,_Ralph_David
187319: Abernathy,_TX
187320: Abernathy,_Texas
187321: Abernathy_(surname)
187322: Abernathy_Airport
187323: Abernathy_Freeway
187324: Abernathy_ISD
187325: Abernathy_Independent_School_District
187326: Abernathy_Municipal_Airport
187327: Abernathy_School_District
187328: Abernathyit
187329: Abernathyita
187330: Abernathyite
187331: Abernethy
187332: Abernethy,_New_South_Wales
187333: Abernethy,_Perth_and_Kinross
187334: Abernethy,_Perthshire
187335: Abernethy,_Perthsire
187336: Abernethy,_Saskatchewan
187337: Abernethy_(NBR)_railway_station
187338: Abernethy_(disambiguation)
187339: Abernethy_Bridge
187340: Abernethy_Collegiate_Church
187341: Abernethy_Flats
187342: Abernethy_Forest
187343: Abernethy_No._186,_Saskatchewan
187344: Abernethy_Road_railway_station
187345: Abernethy_Trust
187346: Abernethy_and_Kincardine
187347: Abernethy_trust
187348: Abernon
187349: Abernyte
187350: Aberogwr
187351: Aberoh_and_Atom
187352: Aberoptus
187353: Aberoptus_championus
187354: Aberpennar
187355: Aberpergwm
187356: Aberpergwm_Colliery
187357: Aberporth
187358: Aberporth,_Ceredigion
187359: Aberporth_Airport
187360: Aberra_Molla
187361: Aberrance
187362: Aberrances
187363: Aberrancy
187364: Aberrant
187365: Aberrant_(game)
187366: Aberrant_(role-playing_game)
187367: Aberrant_Bush-Warbler
187368: Aberrant_Bush-warbler
187369: Aberrant_Bush_Warbler
187370: Aberrant_subclavian_artery
187371: Aberrantly
187372: Aberrants
187373: Aberrate
187374: Aberrated
187375: Aberrates
187376: Aberrating
187377: Aberratiodontuidae
187378: Aberratiodontuiformes
187379: Aberratiodontus
187380: Aberration
187381: Aberration,_optical
187382: Aberration_(D&D)
187383: Aberration_(Dungeons_&_Dragons)
187384: Aberration_(EP)
187385: Aberration_(Neurosis_EP)
187386: Aberration_(astronomy)
187387: Aberration_(film)
187388: Aberration_(optics)
187389: Aberration_in_optical_systems
187390: Aberration_of_light
187391: Aberration_of_starlight
187392: Aberration_redshift
187393: Aberrations
187394: Aberrations_Of_The_Mind
187395: Aberrations_of_the_Mind
187396: Abersee
187397: Abersoch
187398: Abersychan
187399: Abersychan,_Torfaen
187400: Abersychan_Comprehensive_School
187401: Abersychan_Low_Level_railway_station
187402: Abersychan_and_Talywain_railway_station
187403: Abersychan_railway_station
187404: Abert
187405: Abert's_Squirrel
187406: Abert's_Towhee
187407: Abert's_squirrel
187408: Abert_Lake
187409: Abert_Rim
187410: Aberta_University
187411: Abertafol_Halt_railway_station
187412: Abertafol_railway_station
187413: Abertam_cheese
187414: Abertamy
187415: Abertawe
187416: Abertawe_Bro_Morgannwg_NHS_University_Trust
187417: Abertawe_Bro_Morgannwg_University_NHS_Trust
187418: Abertawe_railway_station
187419: Abertay
