5200001: Truttemer-le_Grand
5270293: USS_Vermillion_Bay_(CVE-108)
5270294: USS_Vermont
5270295: USS_Vermont_(1816)
5270296: USS_Vermont_(1848)
5270297: USS_Vermont_(BB-20)
5270298: USS_Vernon_County
5270299: USS_Vernon_County_(LST-1161)
5270300: USS_Vesole
5270301: USS_Vesole_(DD-878)
5270302: USS_Vestal
5270303: USS_Vestal_(AR-4)
5270304: USS_Vesuvius
5270305: USS_Vesuvius_(1806)
5270306: USS_Vesuvius_(1846)
5270307: USS_Vesuvius_(1869)
5270308: USS_Vesuvius_(1888)
5270309: USS_Vesuvius_(AE-15)
5270310: USS_Vesuvius_(brig)
5270311: USS_Vesuvius_(cruiser)
5270312: USS_Vesuvius_(ketch)
5270313: USS_Viburnum
5270314: USS_Viburnum_(AN-57)
5270315: USS_Viburnum_(YN-76)
5270316: USS_Vicksburg
5270317: USS_Vicksburg_(1863)
5270318: USS_Vicksburg_(CG-69)
5270319: USS_Vicksburg_(CG_69)
5270320: USS_Vicksburg_(CL-86)
5270321: USS_Vicksburg_(PG-11)
5270322: USS_Victor
5270323: USS_Victor_(AMc-109)
5270324: USS_Victor_(SP-1995)
5270325: USS_Victoria
5270326: USS_Victoria_(1855)
5270327: USS_Victoria_(AO-46)
5270328: USS_Victorine
5270329: USS_Victorine_(SP-951)
5270330: USS_Victorious
5270331: USS_Victorious_(ID-3514)
5270332: USS_Victory
5270333: USS_Victory_(1863)
5270334: USS_Victory_(NCC-9754)
5270335: USS_Victory_(Star_Trek)
5270336: USS_Vigil
5270337: USS_Vigil_(AGR-12)
5270338: USS_Vigil_(YAGR-12)
5270339: USS_Vigilance
5270340: USS_Vigilance_(AM-324)
5270341: USS_Vigilance_(MSF-324)
5270342: USS_Vigor
5270343: USS_Vigor_(AM-473)
5270344: USS_Vigor_(AMc-110)
5270345: USS_Vigor_(MSO-473)
5270346: USS_Viking
5270347: USS_Viking_(1883)
5270348: USS_Viking_(1898)
5270349: USS_Viking_(ARS-1)
5270350: USS_Vileehi
5270351: USS_Vileehi(IX-62)
5270352: USS_Vileehi_(IX-62)
5270353: USS_Villalobos_(1896)
5270354: USS_Villalobos_(PG-42)
5270355: USS_Vincennes
5270356: USS_Vincennes_(1826)
5270357: USS_Vincennes_(1826-1867)
5270358: USS_Vincennes_(CA-44)
5270359: USS_Vincennes_(CG-49)
5270360: USS_Vincennes_(CG_49)
5270361: USS_Vincennes_(CL-64)
5270362: USS_Vincenz
5270363: USS_Vindicator
5270364: USS_Vindicator_(1863)
5270365: USS_Vindicator_(1864)
5270366: USS_Vinton
5270367: USS_Vinton_(AKA-83)
5270368: USS_Violet
5270369: USS_Violet_(1862)
5270370: USS_Viper
5270371: USS_Viper_(1806)
5270372: USS_Viper_(1814)
5270373: USS_Viper_(SS-10)
5270374: USS_Viperfish
5270375: USS_Viperfish_(SSN-655)
5270376: USS_Vireo
5270377: USS_Vireo_(AM-52)
5270378: USS_Vireo_(AT-144)
5270379: USS_Vireo_(ATO-144)
5270380: USS_Virginia
5270381: USS_Virginia_(1776)
5270382: USS_Virginia_(1861)
5270383: USS_Virginia_(BB-13)
5270384: USS_Virginia_(CGN-38)
5270385: USS_Virginia_(DLGN-38)
5270386: USS_Virginia_(SP-1965)
5270387: USS_Virginia_(SP-274)
5270388: USS_Virginia_(SP-746)
5270389: USS_Virginia_(SSN-774)
5270390: USS_Virgo
5270391: USS_Virgo_(AE-30)
5270392: USS_Virgo_(AK-69)
5270393: USS_Virgo_(AKA-20)
5270394: USS_Vital
5270395: USS_Vital_(AM-129)
5270396: USS_Vital_(AM-474)
5270397: USS_Vital_(MSO-474)
5270398: USS_Vixen
5270399: USS_Vixen_(1803)
5270400: USS_Vixen_(1846)
5270401: USS_Vixen_(1861)
5270402: USS_Vixen_(1869)
5270403: USS_Vixen_(PG-53)
5270404: USS_Vixen_(PY-4)
5270405: USS_Voge
5270406: USS_Voge_(DE-1047)
5270407: USS_Voge_(FF-1047)
5270408: USS_Vogelgesang
5270409: USS_Vogelgesang_(DD-862)
5270410: USS_Volador
5270411: USS_Volador_(IX-59)
5270412: USS_Volador_(SS-490)
5270413: USS_Volans
5270414: USS_Volans_(AKS-9)
5270415: USS_Volunteer
5270416: USS_Volunteer_(1863)
5270417: USS_Von_Steuben
5270418: USS_Von_Steuben_(ID-3017)
5270419: USS_Von_Steuben_(Id._No._3017)
5270420: USS_Von_Steuben_(SSBN-632)
5270421: USS_Von_Stueben_(SSBN-632)
5270422: USS_Voyager
5270423: USS_Voyager_(NCC-74656)
5270424: USS_Voyager_(SP-361)
5270425: USS_Voyager_(Star_Trek)
5270426: USS_Vreeland
5270427: USS_Vreeland_(DE-1068)
5270428: USS_Vreeland_(FF-1068)
5270429: USS_Vulcan
5270430: USS_Vulcan_(1884)
5270431: USS_Vulcan_(AC-5)
5270432: USS_Vulcan_(AR-5)
5270433: USS_W.S._Sims_(FF-1059)
5270434: USS_W._S._Sims
5270435: USS_W._S._Sims_(DE-1059)
5270436: USS_W._S._Sims_(FF-1059)
5270437: USS_W._T._James
5270438: USS_W._T._James_(SP-429)
5270439: USS_WACCAMAW
5270440: USS_WS_Sims_(FF-1059)
5270441: USS_W_S_Sims_(FF-1059)
5270442: USS_Wabash
5270443: USS_Wabash_(1855)
5270444: USS_Wabash_(AOG-4)
5270445: USS_Wabash_(AOR-5)
5270446: USS_Wabash_(ID-1824)
5270447: USS_Waccamaw
5270448: USS_Waccamaw_(AO-109)
5270449: USS_Wachusett
5270450: USS_Wachusett_(1861)
5270451: USS_Wacissa
5270452: USS_Wacissa_(AOG-59)
5270453: USS_Wacondah
5270454: USS_Wacondah_(SP-238)
5270455: USS_Waddell
5270456: USS_Waddell_(DDG-24)
5270457: USS_Wadena
5270458: USS_Wadena_(SP-158)
5270459: USS_Wadleigh
5270460: USS_Wadleigh_(DD-689)
5270461: USS_Wadsworth
5270462: USS_Wadsworth_(DD-516)
5270463: USS_Wadsworth_(DD-60)
5270464: USS_Wadsworth_(FFG-9)
5270465: USS_Wagner
5270466: USS_Wagner_(DE-539)
5270467: USS_Wagner_(DER-539)
5270468: USS_Wahoo
5270469: USS_Wahoo_(SS-238)
5270470: USS_Wahoo_(SS-516)
5270471: USS_Wahoo_(SS-518)
5270472: USS_Wahoo_(SS-565)
5270473: USS_Wainwright
5270474: USS_Wainwright_(CG-28)
5270475: USS_Wainwright_(DD-419)
5270476: USS_Wainwright_(DD-62)
5270477: USS_Wainwright_(DLG-28)
5270478: USS_Wake
5270479: USS_Wake_(PG-43)
5270480: USS_Wake_(PR-3)
5270481: USS_Wake_Island
5270482: USS_Wake_Island_(CVE-65)
5270483: USS_Wakefield_(AP-21)
5270484: USS_Wakiva
5270485: USS_Wakiva_(SP-160)
5270486: USS_Wakiva_II
5270487: USS_Wakiva_II_(SP-160)
5270488: USS_Wakulla
5270489: USS_Wakulla_(AOG-44)
5270490: USS_Waldron
5270491: USS_Waldron_(DD-699)
5270492: USS_Walke
5270493: USS_Walke_(DD-34)
5270494: USS_Walke_(DD-416)
5270495: USS_Walke_(DD-723)
5270496: USS_Walker
5270497: USS_Walker_(DD-163)
5270498: USS_Walker_(DD-517)
5270499: USS_Wallace_L._Lind
5270500: USS_Wallace_L._Lind_(DD-703)
5270501: USS_Waller
5270502: USS_Waller_(DD-466)
5270503: USS_Waller_(DDE-466)
5270504: USS_Wally_Schirra
5270505: USS_Walrus
5270506: USS_Walrus_(SS-35)
5270507: USS_Walrus_(SS-431)
5270508: USS_Walrus_(SS-437)
5270509: USS_Walter_B._Cobb_(APD-106)
5270510: USS_Walter_C._Wann
5270511: USS_Walter_C._Wann_(DE-412)
5270512: USS_Walter_Forward
5270513: USS_Walter_Forward_(1841)
5270514: USS_Walter_S._Brown
5270515: USS_Walter_S._Brown_(DE-258)
5270516: USS_Walter_X._Young
5270517: USS_Walter_X._Young_(APD-131)
5270518: USS_Walter_X._Young_(DE-715)
5270519: USS_Walter_X._Young_(DE-723)
5270520: USS_Walton
5270521: USS_Walton_(DE-361)
5270522: USS_Wampanoag
5270523: USS_Wampanoag_(1864)
5270524: USS_Wamsutta
5270525: USS_Wamsutta_(1853)
5270526: USS_Wanderer
5270527: USS_Wanderer_(1857)
5270528: USS_Wando
5270529: USS_Wando_(1864)
5270530: USS_War_Hawk
5270531: USS_War_Hawk_(AP-168)
5270532: USS_War_Hawk_(AP_168)
5270533: USS_War_Unit
5270534: USS_Warbler
5270535: USS_Warbler_(AM-53)
5270536: USS_Warbler_(ARS-11)
5270537: USS_Warbler_(MSC-206)
5270538: USS_Ward
5270539: USS_Ward_(APD-16)
5270540: USS_Ward_(DD-139)
5270541: USS_Warren
5270542: USS_Warren_(1776)
5270543: USS_Warren_(1827)
5270544: USS_Warren_(APA-53)
5270545: USS_Warrick
5270546: USS_Warrick_(AKA-89)
5270547: USS_Warrington
5270548: USS_Warrington_(DD-30)
5270549: USS_Warrington_(DD-383)
5270550: USS_Warrington_(DD-843)
5270551: USS_Warrior_(MCM-10)
5270552: USS_Wasatch
5270553: USS_Wasatch_(AGC-9)
5270554: USS_Washburn_(AKA-108)
5270555: USS_Washington
5270556: USS_Washington_(1775)
5270557: USS_Washington_(1776_lateen-rigged_galley)
5270558: USS_Washington_(1776_row_galley)
5270559: USS_Washington_(1814)
5270560: USS_Washington_(1833)
5270561: USS_Washington_(1837)
5270562: USS_Washington_(ACR-11)
5270563: USS_Washington_(BB-47)
5270564: USS_Washington_(BB-56)
5270565: USS_Washington_(SSBN_598)
5270566: USS_Washtenaw
5270567: USS_Washtenaw_(AK-218)
5270568: USS_Washtenaw_County_(LST-1166)
5270569: USS_Wasmuth
5270570: USS_Wasmuth_(DD-338)
5270571: USS_Wasmuth_(DMS-15)
5270572: USS_Wasp
5270573: USS_Wasp_(1775)
5270574: USS_Wasp_(1807)
5270575: USS_Wasp_(1810)
5270576: USS_Wasp_(1813)
5270577: USS_Wasp_(1814)
5270578: USS_Wasp_(1865)
5270579: USS_Wasp_(1898)
5270580: USS_Wasp_(CV-18)
5270581: USS_Wasp_(CV-7)
5270582: USS_Wasp_(CVS-18)
5270583: USS_Wasp_(LHD-1)
5270584: USS_Wasp_(SP-1159)
5270585: USS_Wassuc
5270586: USS_Wassuc_(1865)
5270587: USS_Wassuc_(CMc-3)
5270588: USS_Watch
5270589: USS_Watch_(1861)
5270590: USS_Watchman
5270591: USS_Watchman_(AGR-16)
5270592: USS_Watchman_(YAGR-16)
5270593: USS_Water_Witch
5270594: USS_Water_Witch_(1845)
5270595: USS_Water_Witch_(1847)
5270596: USS_Water_Witch_(1851)
5270597: USS_Wateree
5270598: USS_Wateree_(1863)
5270599: USS_Wateree_(AT-117)
5270600: USS_Wateree_(ATA-174)
5270601: USS_Wateree_(ATF-117)
5270602: USS_Waterman
5270603: USS_Waterman_(DE-740)
5270604: USS_Waters
5270605: USS_Waters_(APD-8)
5270606: USS_Waters_(DD-115)
5270607: USS_Watertown
5270608: USS_Waterwitch
5270609: USS_Watseka
5270610: USS_Watseka_(YT-387)
5270611: USS_Watts
5270612: USS_Watts_(DD-567)
5270613: USS_Waukesha
5270614: USS_Waukesha_(AKA-84)
5270615: USS_Waupaca
5270616: USS_Waupaca_(AOG-46)
5270617: USS_Wautauga
5270618: USS_Wautauga_(AOG-22)
5270619: USS_Wave
5270620: USS_Wave_(1863)
5270621: USS_Waxahachie
5270622: USS_Waxahachie_(YTB-814)
5270623: USS_Waxahatchie
5270624: USS_Waxbill
5270625: USS_Waxbill_(AMCU-50)
5270626: USS_Waxbill_(AMS-39)
5270627: USS_Waxbill_(AMc-15)
5270628: USS_Waxbill_(MHC-50)
5270629: USS_Waxsaw
5270630: USS_Waxsaw_(1865)
5270631: USS_Waxsaw_(AN-91)
5270632: USS_Waxsaw_(YN-120)
5270633: USS_Waxwing
5270634: USS_Waxwing_(AM-389)
5270635: USS_Waxwing_(MSF-389)
5270636: USS_Wayne
5270637: USS_Wayne_(AP-99)
5270638: USS_Wayne_(APA-54)
5270639: USS_Wayne_(disambiguation)
5270640: USS_Wayne_E._Meyer_(DDG-108)
5270641: USS_Weaver
5270642: USS_Weaver_(DE-741)
5270643: USS_Weber
5270644: USS_Weber_(APD-75)
5270645: USS_Weber_(DE-675)
5270646: USS_Wedderburn
5270647: USS_Wedderburn_(DD-684)
5270648: USS_Weeden
5270649: USS_Weeden_(DE-797)
5270650: USS_Weehawken
5270651: USS_Weehawken_(1862)
5270652: USS_Weehawken_(CM-12)
5270653: USS_Weehawken_(YTB-776)
5270654: USS_Weight
5270655: USS_Weight_(ARS-35)
5270656: USS_Weiss
5270657: USS_Weiss_(APD-135)
5270658: USS_Weiss_(DE-378)
5270659: USS_Welborn_C._Wood
5270660: USS_Welborn_C._Wood_(DD-195)
5270661: USS_Welch
5270662: USS_Welch_(PC-817)
5270663: USS_Welles
5270664: USS_Welles_(DD-257)
5270665: USS_Welles_(DD-628)
5270666: USS_Wenonah
5270667: USS_Wenonah_(PY-11)
5270668: USS_Wenonah_(SP-165)
5270669: USS_Wenonah_(YT-148)
5270670: USS_Wenonah_(YTB-148)
5270671: USS_Wenonah_(YTM-148)
5270672: USS_Wesson
5270673: USS_Wesson_(DE-184)
5270674: USS_West_Alsek
5270675: USS_West_Alsek_(ID-3119)
5270676: USS_West_Apaum
5270677: USS_West_Apaum_(ID-3221)
5270678: USS_West_Arrow
5270679: USS_West_Arrow_(ID-2585)
5270680: USS_West_Avenal
5270681: USS_West_Avenal_(ID-3871)
5270682: USS_West_Bridge
5270683: USS_West_Bridge_(ID-2888)
5270684: USS_West_Carnifax
5270685: USS_West_Carnifax_(ID-3812)
5270686: USS_West_Caruth
5270687: USS_West_Caruth_(ID-3850)
5270688: USS_West_Cheswald
5270689: USS_West_Cheswald_(ID-4199)
5270690: USS_West_Coast
5270691: USS_West_Coast_(ID-3315)
5270692: USS_West_Cobalt
5270693: USS_West_Cobalt_(ID-3836)
5270694: USS_West_Cohas
5270695: USS_West_Cohas_(ID-3253)
5270696: USS_West_Compo
5270697: USS_West_Compo_(ID-3912)
5270698: USS_West_Conob
5270699: USS_West_Conob_(ID-4033)
5270700: USS_West_Corum
5270701: USS_West_Corum_(ID-3982)
5270702: USS_West_Elcasco_(ID-3661)
5270703: USS_West_Gate
5270704: USS_West_Gate_(ID-3216)
5270705: USS_West_Grama
5270706: USS_West_Grama_(ID-3794)
5270707: USS_West_Honaker
5270708: USS_West_Honaker_(ID-4455)
5270709: USS_West_Lewart
5270710: USS_West_Lewart_(ID-4490)
5270711: USS_West_Nohno
5270712: USS_West_Nohno_(ID-4029)
5270713: USS_West_Point_(AP-23)
5270714: USS_West_Virginia
5270715: USS_West_Virginia_(ACR-5)
5270716: USS_West_Virginia_(BB-48)
5270717: USS_West_Virginia_(SSBN-736)
5270718: USS_West_Virginia_(SSBN736)
5270719: USS_West_Virginia_(SSBN_736)
5270720: USS_Westchester_County
5270721: USS_Westchester_County_(LST-1167)
5270722: USS_Western_World
5270723: USS_Western_World_(1856)
5270724: USS_Westfield
5270725: USS_Westfield_(1861)
5270726: USS_Westgate
5270727: USS_Westgate_(ID-3216)
5270728: USS_Westmoreland_(APA-104)
5270729: USS_Westpoint
5270730: USS_Westwind_(AGB-6)
5270731: USS_Wexford
5270732: USS_Wexford_(AK-220)
5270733: USS_Whale
5270734: USS_Whale_(SS-239)
5270735: USS_Whale_(SSN-638)
5270736: USS_Wharton
5270737: USS_Wharton_(AP-7)
5270738: USS_Wheatear
5270739: USS_Wheatear_(AM-390)
5270740: USS_Wheatear_(MSF-390)
5270741: USS_Wheatland_(AKA-85)
5270742: USS_Wheeling
5270743: USS_Wheeling_(PG-14)
5270744: USS_Whetstone
5270745: USS_Whetstone_(LSD-27)
5270746: USS_Whidbey
5270747: USS_Whidbey_(AG-141)
5270748: USS_Whidbey_Island
5270749: USS_Whidbey_Island_(LSD-41)
5270750: USS_Whippet_(IX-129)
5270751: USS_Whipple
5270752: USS_Whipple_(DD-15)
5270753: USS_Whipple_(DD-217)
5270754: USS_Whipple_(DD-217)_World_War_II_Service,_1941-1945
5270755: USS_Whipple_(DD-217)_World_War_II_Service,_1941–1945
5270756: USS_Whipple_(DE-1062)
5270757: USS_Whipple_(FF-1062)
5270758: USS_Whippoorwill
5270759: USS_Whippoorwill_(AM-35)
5270760: USS_Whippoorwill_(AMS-207)
5270761: USS_Whippoorwill_(AT-169)
5270762: USS_Whippoorwill_(ATO-169)
5270763: USS_Whippoorwill_(MSC-207)
5270764: USS_Whirlwind
5270765: USS_Whirlwind_(PC-11)
5270766: USS_White_Marsh
5270767: USS_White_Marsh_(LSD-8)
5270768: USS_White_Plains
5270769: USS_White_Plains_(AFS-4)
5270770: USS_White_Plains_(CVE-66)
5270771: USS_Whitefish
5270772: USS_Whitefish_(SS-432)
5270773: USS_Whitehall
5270774: USS_Whitehall_(1850)
5270775: USS_Whitehead
5270776: USS_Whitehead_(1861)
5270777: USS_Whitehurst
5270778: USS_Whitehurst_(DE-634)
5270779: USS_Whiteside
5270780: USS_Whiteside_(AKA-90)
5270781: USS_Whitewood
5270782: USS_Whitewood_(AN-63)
5270783: USS_Whitfield_(AKA-111)
5270784: USS_Whiting_(SS-433)
5270785: USS_Whitley
5270786: USS_Whitley_(AKA-91)
5270787: USS_Whitman
5270788: USS_Whitman_(DE-24)
5270789: USS_Whitney
5270790: USS_Whitney_(AD-4)
5270791: USS_Wichita
5270792: USS_Wichita_(AOR-1)
5270793: USS_Wichita_(CA-45)
5270794: USS_Wichita_AOR-1
5270795: USS_Wickes
5270796: USS_Wickes_(DD-578)
5270797: USS_Wickes_(DD-75)
5270798: USS_Widgeon
5270799: USS_Widgeon_(AM-22)
5270800: USS_Widgeon_(AMS-208)
5270801: USS_Widgeon_(ASR-1)
5270802: USS_Wild_Cat
5270803: USS_Wild_Cat_(1862)
5270804: USS_Wildcat
5270805: USS_Wildcat_(AW-2)
5270806: USS_Wildcat_(IX-130)
5270807: USS_Wilderness
5270808: USS_Wilderness_(1864)
5270809: USS_Wileman
5270810: USS_Wileman_(DE-22)
5270811: USS_Wiley
5270812: USS_Wiley_(DD-597)
5270813: USS_Wilhelmina
5270814: USS_Wilhelmina_(ID-2168)
5270815: USS_Wilhoite
5270816: USS_Wilhoite_(DE-397)
5270817: USS_Wilhoite_(DER-397)
5270818: USS_Wilkes
5270819: USS_Wilkes-Barre
5270820: USS_Wilkes-Barre_(CL-103)
5270821: USS_Wilkes_(DD-441)
5270822: USS_Wilkes_(DD-67)
5270823: USS_Wilkes_(TB-35)
5270824: USS_Wilkinson
5270825: USS_Wilkinson_(DD-930)
5270826: USS_Wilkinson_(DL-5)
5270827: USS_Will_Rogers
5270828: USS_Will_Rogers_(SSBN-659)
5270829: USS_Willamette
5270830: USS_Willamette_(AO-180)
5270831: USS_Willapa
5270832: USS_Willapa_(CVE-53)
5270833: USS_Willard_Keith
5270834: USS_Willard_Keith_(DD-775)
5270835: USS_Willet
5270836: USS_Willet_(AM-54)
5270837: USS_Willet_(ARS-12)
5270838: USS_Willett_(ARS-12)
5270839: USS_William_B._Preston
5270840: USS_William_B._Preston_(AVD-7)
5270841: USS_William_B._Preston_(AVP-20)
5270842: USS_William_B._Preston_(DD-344)
5270843: USS_William_Bacon
5270844: USS_William_Bacon_(1863)
5270845: USS_William_Badger
5270846: USS_William_Badger_(1861)
5270847: USS_William_C._Cole
5270848: USS_William_C._Cole_(DE-641)
5270849: USS_William_C._Lawe
5270850: USS_William_C._Lawe_(DD-763)
5270851: USS_William_C._Miller
5270852: USS_William_C._Miller_(DE-259)
5270853: USS_William_D._Porter
5270854: USS_William_D._Porter_(DD-579)
5270855: USS_William_G._Anderson
5270856: USS_William_G._Anderson_(1859)
5270857: USS_William_G._Putnam
5270858: USS_William_G._Putnam_(1857)
5270859: USS_William_H._Bates
5270860: USS_William_H._Bates_(SSN-680)
5270861: USS_William_H._Brown
5270862: USS_William_H._Brown_(1862)
5270863: USS_William_H._Standley
5270864: USS_William_H._Standley_(CG-32)
5270865: USS_William_H._Standley_(DLG-32)
5270866: USS_William_Jones
5270867: USS_William_Jones_(DD-308)
5270868: USS_William_Lee_(1836)
5270869: USS_William_M._Wood
5270870: USS_William_M._Wood_(DD-715)
5270871: USS_William_M._Wood_(DDR-715)
5270872: USS_William_P._Biddle
5270873: USS_William_P._Biddle_(AP-15)
5270874: USS_William_P._Biddle_(APA-8)
5270875: USS_William_P._Lawrence_(DDG-110)
5270876: USS_William_Penn
5270877: USS_William_Penn_(SSBN-628)
5270878: USS_William_R._Rush
5270879: USS_William_R._Rush_(DD-714)
5270880: USS_William_R._Rush_(DDR-714)
5270881: USS_William_S._Sims_(DE-1059)
5270882: USS_William_S._Sims_(FF-1059)
5270883: USS_William_Seiverling
5270884: USS_William_Seiverling_(DE-441)
5270885: USS_William_T._Powell
5270886: USS_William_T._Powell_(DE-213)
5270887: USS_William_V._Pratt
5270888: USS_William_V._Pratt_(DDG-44)
5270889: USS_William_V._Pratt_(DL-13)
5270890: USS_William_V._Pratt_(DLG-13)
5270891: USS_William_Ward_Burrows_(AP-6)
5270892: USS_Williams
5270893: USS_Williams_(DD-108)
5270894: USS_Williams_(DE-372)
5270895: USS_Williamson
5270896: USS_Williamson_(APD-27)
5270897: USS_Williamson_(AVD-2)
5270898: USS_Williamson_(AVP-15)
5270899: USS_Williamson_(DD-244)
5270900: USS_Willis
5270901: USS_Willis_(DE-395)
5270902: USS_Willis_A._Lee
5270903: USS_Willis_A._Lee_(DD-929)
5270904: USS_Willis_A._Lee_(DL-4)
5270905: USS_Willmarth
5270906: USS_Willmarth_(DE-638)
5270907: USS_Wilmette
5270908: USS_Wilmette_(1903)
5270909: USS_Wilmington
5270910: USS_Wilmington_(1895)
5270911: USS_Wilmington_(CL-111)
5270912: USS_Wilmington_(CL-79)
5270913: USS_Wilmington_(PG-8)
5270914: USS_Wilson
5270915: USS_Wilson_(DD-408)
5270916: USS_Wiltsie
5270917: USS_Wiltsie_(DD-716)
5270918: USS_Winchester
5270919: USS_Winchester_(SP-156)
5270920: USS_Winder
5270921: USS_Winder_(PCS-1376)
5270922: USS_Winder_(PCS1376)
5270923: USS_Windham_Bay
5270924: USS_Windham_Bay_(CVE-92)
5270925: USS_Windhover
5270926: USS_Windhover_(ASR-18)
5270927: USS_Windlass
5270928: USS_Windlass_(ARS(D)-4)
5270929: USS_Windom
5270930: USS_Windom_(1888)
5270931: USS_Windom_(1896)
5270932: USS_Windover_(ASR-18)
5270933: USS_Windsor
5270934: USS_Windsor_(APA-55)
5270935: USS_Wingfield
5270936: USS_Wingfield_(DE-194)
5270937: USS_Winjah
5270938: USS_Winjah_(CVE-54)
5270939: USS_Winnebago
5270940: USS_Winnebago_(1863)
5270941: USS_Winnemucca_(PC-1145)
5270942: USS_Winnepec_(1864)
5270943: USS_Winnipec
5270944: USS_Winnipec_(1864)
5270945: USS_Winona
5270946: USS_Winona_(1861)
5270947: USS_Winooski
5270948: USS_Winooski_(1863)
5270949: USS_Winooski_(AO-38)
5270950: USS_Winslow
5270951: USS_Winslow_(DD-359)
5270952: USS_Winslow_(DD-53)
5270953: USS_Winslow_(TB-5)
5270954: USS_Winston_(AKA-94)
5270955: USS_Winston_(LKA-94)
5270956: USS_Winston_Churchill
5270957: USS_Winston_Churchill_(DDG-81)
5270958: USS_Winston_Churchill_(DDG_81)
5270959: USS_Winston_S._Churchill
5270960: USS_Winston_S._Churchill_(DDG-81)
5270961: USS_Winston_S._Churchill_(DDG_81)
5270962: USS_Winston_S_Churchill
5270963: USS_Winterberry
5270964: USS_Winterberry_(AN-56)
5270965: USS_Winterberry_(YN-75)
5270966: USS_Wintle
5270967: USS_Wintle_(DE-25)
5270968: USS_Wisconsin
5270969: USS_Wisconsin_(BB-64)
5270970: USS_Wisconsin_(BB-9)
5270971: USS_Wiseman
5270972: USS_Wiseman_(DE-667)
5270973: USS_Wissahickon
5270974: USS_Wissahickon_(1861)
5270975: USS_Witek
5270976: USS_Witek_(DD-848)
5270977: USS_Witek_(EDD-848)
5270978: USS_Witter
5270979: USS_Witter_(APD-58)
5270980: USS_Witter_(DE-636)
5270981: USS_Wm_R._Rush_(DD-714)
5270982: USS_Wolf
5270983: USS_Wolffish_(SS-434)
5270984: USS_Wolverine
5270985: USS_Wolverine_(IX-64)
5270986: USS_Wood
5270987: USS_Wood_(AP-101)
5270988: USS_Wood_(DD-317)
5270989: USS_Wood_County
5270990: USS_Wood_County_(LST-1178)
5270991: USS_Woodbine_(WAGL-289)
5270992: USS_Woodbury
5270993: USS_Woodbury_(DD-309)
5270994: USS_Woodcock
5270995: USS_Woodcock_(AM-14)
5270996: USS_Woodcock_(AT-145)
5270997: USS_Woodcock_(ATO-145)
5270998: USS_Woodford
5270999: USS_Woodford_(AKA-86)
5271000: USS_Woodna
5271001: USS_Woodrow_Wilson
5271002: USS_Woodrow_Wilson_(SSBN-624)
5271003: USS_Woodson
5271004: USS_Woodson_(DE-359)
5271005: USS_Woodworth
5271006: USS_Woodworth_(DD-460)
5271007: USS_Woolsey
5271008: USS_Woolsey_(DD-437)
5271009: USS_Woolsey_(DD-77)
5271010: USS_Woonsocket_(PF-32)
5271011: USS_Worcester
5271012: USS_Worcester_(1866)
5271013: USS_Worcester_(CL-144)
5271014: USS_Worcester_(PF-62)
5271015: USS_Worden
5271016: USS_Worden_(CG-18)
5271017: USS_Worden_(DD-16)
5271018: USS_Worden_(DD-288)
5271019: USS_Worden_(DD-352)
5271020: USS_Worden_(DLG-18)
5271021: USS_Worden_(TB-16)
5271022: USS_Worthington
5271023: USS_Worthington_(PC-1137)
5271024: USS_Wrangell
5271025: USS_Wrangell_(AE-12)
5271026: USS_Wren
5271027: USS_Wren_(DD-568)
5271028: USS_Wright
5271029: USS_Wright_(AV-1)
5271030: USS_Wright_(AVB-3)
5271031: USS_Wright_(CVL-49)
5271032: USS_Wyalusing
5271033: USS_Wyalusing_(1863)
5271034: USS_Wyandank
5271035: USS_Wyandank_(1847)
5271036: USS_Wyandot
5271037: USS_Wyandot_(AKA-92)
5271038: USS_Wyandotte
5271039: USS_Wyandotte_(1853)
5271040: USS_Wyandotte_(1864)
5271041: USS_Wyandotte_(1869)
5271042: USS_Wyffels
5271043: USS_Wyffels_(DE-6)
5271044: USS_Wyman
5271045: USS_Wyman_(DE-38)
5271046: USS_Wyoming
5271047: USS_Wyoming_(1859)
5271048: USS_Wyoming_(AG-17)
5271049: USS_Wyoming_(BB-32)
5271050: USS_Wyoming_(BM-10)
5271051: USS_Wyoming_(SSBN-742)
5271052: USS_Wyoming_(SSBN742)
5271053: USS_Wyoming_(SSBN_742)
5271054: USS_Wyoming_(sloop)
5271055: USS_X-1
5271056: USS_Xanthus
5271057: USS_Xanthus_(AR-19)
5271058: USS_Xarifa
5271059: USS_Xarifa_(SP-581)
5271060: USS_Xenia
5271061: USS_Xenia_(AKA-51)
5271062: USS_YFD-64
5271063: USS_YMS-109
5271064: USS_YMS-113
5271065: USS_YMS-114
5271066: USS_YMS-120
5271067: USS_YMS-136
5271068: USS_YMS-164
5271069: USS_YMS-170
5271070: USS_YMS-179
5271071: USS_YMS-192
5271072: USS_YMS-193
5271073: USS_YMS-195
5271074: USS_YMS-201
5271075: USS_YMS-203
5271076: USS_YMS-215
5271077: USS_YMS-218
5271078: USS_YMS-219
5271079: USS_YMS-231
5271080: USS_YMS-238
5271081: USS_YMS-242
5271082: USS_YMS-262
5271083: USS_YMS-263
5271084: USS_YMS-268
5271085: USS_YMS-271
5271086: USS_YMS-282
5271087: USS_YMS-290
5271088: USS_YMS-291
5271089: USS_YMS-294
5271090: USS_YMS-299
5271091: USS_YMS-306
5271092: USS_YMS-311
5271093: USS_YMS-312
